Movie,FileName,Field_1,text
Shazam,Shazam_rm,142,"At times there are elements of The Goonies about it... not world changing, but it was fun."
Shazam,Shazam_rm,143,A fine representation of the appeal of superheroes and comic books.
Shazam,Shazam_rm,144,This is probably the funniest DC movie so far.
Shazam,Shazam_rm,145,"Goofy, often quite funny, sometimes touching, and occasionally a bit darker or nastier than I expected from a superhero movie that seems to want to skew younger than most."
Shazam,Shazam_rm,146,"Shazam! makes the most of its child-in-a-man's-body theme, and only wears out its welcome in a messy finale."
Shazam,Shazam_rm,147,"In context and considering the movie monstrosities that have preceded it, Shazam! is irrepressibly fresh and wholesome, and ultimately suggests a new and exciting future for the stars of the DC Extended Universe. Up, up and away!"
Shazam,Shazam_rm,148,"Shazam! gets a little greedy towards the end, and it could probably stand to lose at least 20 minutes from its noisy finale. But hey, it gets the job done. It might just kick-start a new franchise. It's a bit of a hoot. I didn't see that coming."
Shazam,Shazam_rm,149,"It's a fantasy film laced with comedy where the kids are the big attraction and fun to watch"
Shazam,Shazam_rm,150,"Shazam! could well be a remedy for a ""super"" market saturated with dark, brooding action heroes."
Shazam,Shazam_rm,151,"Shazam!'s candy-floss sweetness rarely fails to hit the spot."
Shazam,Shazam_rm,152,The hero we need at the moment.
Shazam,Shazam_rm,153,"Sadly, all this takes far too long to get going - the film could lose 15 minutes at both ends - but it's fun when it does, and Levi milks every drop of goofy comedy out of the superhero guise."
Shazam,Shazam_rm,154,"While screenwriter Henry Gayden may be adapting a character from Fawcett Comics, through much of the movie, he's cleverly updating Penny Marshall's Big."
Shazam,Shazam_rm,155,"At its heart, Shazam is a movie about making your own family, bridging the gap differences seem to make, and having a good laugh while you do."
Shazam,Shazam_rm,156,"It's a bird! It's a plane! No, it's just a fun, frothy superhero film, and there's little wrong with that."
Shazam,Shazam_rm,157,"The greatest element of Shazam! is that it doesn't fall into the trap of earnestness. It is not ashamed to embrace the more outré elements of the comic book universe."
Shazam,Shazam_rm,158,"I certainly wouldn't mind seeing [Shazam] teamed up with other DC characters in future films, but as a standalone movie, it had my inner 14-year-old dreaming of the ability to speed up time, or at least hit a magic fast forward button in the IMAX theater."
Shazam,Shazam_rm,159,"Billy Batson has the power to become a grown up superhero in Shazam!. By doing so, he gives us the power to become children again. A truly heartfelt and sincere origin story. [Full review in Spanish]"
Shazam,Shazam_rm,160,"Teenage Billy and superhero'd Billy often barely register as the same character, a flaw in the central conceit needed to make Shazam! really work."
Shazam,Shazam_rm,161,"The fun, breezy film captures the imaginative joy of curling up with a comic book as a 12-year-old and envisioning the boundless superhero dreams that burst to cinematic life."
Shazam,Shazam_rm,162,"Earns its punctuation through unrelenting, gee-whiz cheerfulness. Fueled by nerd energy and sold by a goofy cast, this superhero spin-off carves its own path through the usual comic-book material."
Shazam,Shazam_rm,163,The new superhero in town bursts on screen in a blaze of adolescent energy and excitement. At last we have a DC character filled with mirth rather than mourning.
Shazam,Shazam_rm,164,"Think Batman's sidekick, a few years younger, in a more outrageous costume with primo superpowers, Shazam! (2019)"
Shazam,Shazam_rm,165,"Fun and funny, Levi's charismatic captain is a marvel."
Shazam,Shazam_rm,166,Shazam! is the magic word that turns the DC Extended Universe into a super-charged good time.
Shazam,Shazam_rm,167,"Shazam! wants to be slick & smartassy except when it suddenly chooses to be warm and sincere-like a TV commercial for some medication or life insurance. You can't have it both ways but this film repeatedly tries to do so. This movie is a muddle"
Shazam,Shazam_rm,168,Adventures in superhero-ing.
Shazam,Shazam_rm,169,"As the troubled DC Extended Universe finally finds its footing, after a quick sprint along no man's land and a dip in the ocean, it finds itself in an odd situation - emerging, as it were, from an abusive past, determined to reignite its passion for life."
Shazam,Shazam_rm,170,",,,a fun entry in the superhero genre that dares touch on the underlying theme of all these films: they're wish fulfillment for nerdy kids who feel put-upon in real life."
Shazam,Shazam_rm,171,"That special kind of magic that has eluded most of the DCEU cinematic efforts finally makes an appearance on screen, and it's an absolute blast. [Full Review in Spanish]"
Shazam,Shazam_rm,172,Shazam! is the kind of carefree superhero film that reinvigorates the fantasy of actually being  a superhero.
Shazam,Shazam_rm,173,"Leaning real hard into the jokes about horny teenage boys and meta-skewerings of superhero films, Shazam! can't help but comment on its genre ad nauseam, though, unlike Deadpool, it never risks arguing against its own existence."
Shazam,Shazam_rm,174,Shazam! Ekes Out a Good Time
Shazam,Shazam_rm,175,A joyous celebration of friendship and family in all its oddball guises.
Shazam,Shazam_rm,176,Samberg imparted a distinct style to this film and freed it from having to share or expand a cinematic universe all for the best. [Full Review in Spanish]
Shazam,Shazam_rm,177,"It's fine as a superhero movie but better as a warmhearted story about makeshift families."
Shazam,Shazam_rm,178,"Put simply, Shazam! is nothing more than non-stop fun, which at its best both sends up and stares down every stale and stodgy superhero flick you've ever had to sit through."
Shazam,Shazam_rm,179,"[Shazam!] revels in its comedy and post-modern self-reference, undercutting serious moments with humor like we've seen Marvel do for so many years now."
Shazam,Shazam_rm,180,"Thank you, Shazam!, for breaking through our superhero fatigue when we needed it the most."
Shazam,Shazam_rm,181,"Good-natured fun that hews to a rather old-fashioned comic-book sensibility...very much a live-action cartoon, in spirit and style."
Shazam,Shazam_rm,182,"So beyond working as an advertisement for D.C.'s other movies, Shazam! also offers a stiflingly claustrophobic cinematic landscape, which has no point of reference outside of D.C.'s own intellectual properties."
Shazam,Shazam_rm,183,"The DC Universe finally learns how to laugh combining big chuckles with heartfelt moments DC rarely placed in the Man of Steel or Batman. Zachary Levi is the latest likable superhero, stepping into the box-office-gold of Wonder Woman and Aquaman."
Shazam,Shazam_rm,184,"Shazam! is a heartwarming story that talks about finding the joy in being a hero, and in finding the family that understands you."
Shazam,Shazam_rm,185,"Functioning both as a standard, predictable, but completely serviceable Hollywood blockbuster and something a bit more comedically irreverent, Shazam! is the type of film that's good enough and smart enough..."
Shazam,Shazam_rm,186,I loved the spirit and the heart of this film.
Shazam,Shazam_rm,187,"Jack Dylan Grazer's Freddy flat steals the movie with his charm and sincerity."
Shazam,Shazam_rm,188,"The suits and cheesy hairpieces can go, but Angel, costar of Disney Channel's Andi Mack, will be more than welcome to return as the kid half of this heroic tandem."
Shazam,Shazam_rm,189,"Shazam! arrives with an honest and simple story that isn't afraid to let its hero have fun with their powers. [Full Review in Spanish]"
Shazam,Shazam_rm,190,"Put it this way: in terms of superhero movies, it's more fun than most, because the comedy is self-satirising. It's fairly rough around the edges."
Shazam,Shazam_rm,191,"No offense to the interconnected, multi-layered storytelling of the Marvel Cinematic Universe or the DC Cinematic Universe, but sometimes it's fun to watch a movie about a doofus in a cape."
Shazam,Shazam_rm,192,The film is so attuned to the fundamental appeal that superheroes have for children that it feels like the first film in an age designed specifically with them in mind...
Shazam,Shazam_rm,193,"Best of all, Shazam! feels young, a world apart from that stone-cold cosmos in which self-serious villains descend upon humanity with their dumb jeweled gloves."
Shazam,Shazam_rm,194,"While the humor is definitely broad, ""Shazam!"" still offers some terrific laughs. Most of the time, it's bright and fun and good-natured."
Shazam,Shazam_rm,195,"The film's enthusiasm may be a little overwhelming at times, but it is contagious."
Shazam,Shazam_rm,196,"Shazam! is irreverent in a sweet way, not a cynical way like Deadpool. There's more reason to fear a ""suitcase wedgie"" (don't ask) than the threatened planetary destruction (yawn)."
Shazam,Shazam_rm,197,"Being retro is not always a good thing, but in Shazam!, it amounts to a breath of fresh, lightning-singed air."
Shazam,Shazam_rm,198,"This movie is basically ""Big"" with a superhero. Need I say anything more? That premise already has you in the popcorn line, right?"
Shazam,Shazam_rm,199,"Emphatically earns its exclamation mark, but very little rewatch value with this one."
Shazam,Shazam_rm,200,"Pure magic! Funny, charming and by far the most enjoyable film to date from the DC universe. [Full review in Spanish]"
Shazam,Shazam_rm,201,"Again, not the most original idea, but here it is presented with the unbridled joy of two teens who have just found the keys to their parent's liquor cabinet."
Shazam,Shazam_rm,202,"[Shazam!] has the irreverence of Deadpool, but much less cheek. [Full review in Spanish]"
Shazam,Shazam_rm,203,"""Shazam!"" is a superhero story that's rooted in a tale of family. It's able to fly because it's so grounded."
Shazam,Shazam_rm,204,"""Shazam!"" operates as a thrilling fantasy and a comedy about the learning curve of growing up. It's also a stirring tale of the heroic potential that lies inside each of us, if only we're put to the test."
Shazam,Shazam_rm,205,Shazam! will entertain and thrill. [Full review in Spanish]
Shazam,Shazam_rm,206,"With just one word, 'Shazam!' becomes a winner for the DC Extended Universe."
Shazam,Shazam_rm,207,"After Patty Jenkins' Wonder Woman, Shazam! is even better-placed to let the fun bubble back."
Shazam,Shazam_rm,208,"It all adds up to a surprising winning formula -- an unexpected bit of fun that is one of the better DC creations. ""Shazam!"" is so effortless, it makes you wonder why it took the DC universe so long to get it right."
Shazam,Shazam_rm,209,"Shazam!, a movie explicitly built around our childhood fascination with superheroes. One wonders how the franchise producers manage to make sense of it all."
Shazam,Shazam_rm,210,"Zachary Levi is easily the best part of ""Shazam!""... Unfortunately for him, the film more or less turns out to be a one-man-show that sags considerably when he is off the screen."
Shazam,Shazam_rm,211,Swings further into the goofy abyss than necessary.
Shazam,Shazam_rm,212,"Sometimes these types of movies are only as good as their villains, but ""Shazam!"" rises above because the comedy, courage and family elements are super-strong."
Shazam,Shazam_rm,213,"Shazam! is a great superhero film, because it pokes at the silliness of these stories while still embracing the core of why they matter."
Shazam,Shazam_rm,214,"There's magic within ""Shazam!,"" but it's also pure magic as well. When it comes to the amount of smiling you'll do, few things in 2019 so far can compare."
Shazam,Shazam_rm,215,"""Shazam!"" has a long list of strengths, starting with a cheeky, bright sense of humor that leads to many laugh-out-loud moments."
Shazam,Shazam_rm,216,Even the most jaded superhero fan (hands up) will find something to like here.
Shazam,Shazam_rm,217,"For the most part, 'Shazam!' is a joyous and upbeat superhero movie that values the importance of family."
Shazam,Shazam_rm,218,Shazam! ended up being exactly what I needed when I needed it.
Shazam,Shazam_rm,219,"A playful, witty, clever, teen-centric jaunt that soars with a simple, uncluttered story, free of the past and full of both humor and heart."
Shazam,Shazam_rm,220,"The movie's one joke gets old quickly, and what's left is a slow, underwhelming superhero story, along with some equally slow family drama."
Shazam,Shazam_rm,221,"An impressive first cinematic outing for one of DC's most loved superheroes."
Shazam,Shazam_rm,222,"Wildly entertaining, downright delightful, and, yes, adorable."
Shazam,Shazam_rm,223,"The best, most complete entry yet in the new DC Comic Universe."
Shazam,Shazam_rm,224,"[A]mid the unattributed riffing, the pinballing among YA-style quaintness, perv jokes, and graphic jolts, you start to realize: ""Shazam!"" is pretty entertaining."
Shazam,Shazam_rm,225,"It really does not have to be as packed with comic-book references or be as long or have as many characters as it does, but this go at an origin story makes up for its bloat with strong comedy performances."
Shazam,Shazam_rm,226,"Once Billy says that magic word and his supersized alter ego appears, the movie goes to its happy place and comfortably embraces its own identity as a light, jocular, modest entertainment."
Shazam,Shazam_rm,227,"Genuinely sweet and funny in a way that feels unforced. And whereas most superhero movies are inherently Calvinist, Shazam's refreshingly simple, straightforward message is ""don't be an asshole."""
Shazam,Shazam_rm,228,"""Shazam!"" is goofy but good."
Shazam,Shazam_rm,229,"Shazam! continues DC's newfound grove as the weirdo cousin of the superhero movie multiverse."
Shazam,Shazam_rm,230,"In a genre that often tries way too hard to be taken seriously, Shazam! is a pile of good-natured fun."
Shazam,Shazam_rm,231,"Best of all is that DC Comics doesn't run from its primary-colour roots this time."
Shazam,Shazam_rm,232,"We're just as invested in Billy's search for his long-lost mom as we are in his ability to jump off a skyscraper unscathed. Now that's super!"
Shazam,Shazam_rm,233,"Truth be told, though, one wishes the movie had a little more heft to it. It's fine, even welcome, to see a superhero exult in his abilities, and on that level, ""Shazam!"" is generally fun."
Shazam,Shazam_rm,234,The refreshing tone and a wonderfully winning performance by Zachary Levi combine for a delightful experience ...
Shazam,Shazam_rm,235,"Shazam! is a throwback in all the right ways: a superhero tale for a simpler blockbuster era, one that is well worthy of viewers' nostalgia."
Shazam,Shazam_rm,236,"While a little leisurely paced, I still can't say there was any time watching Shazam! where I felt DC's latest superhero was failing to deliver the goods."
Shazam,Shazam_rm,237,"In a comic book movie-saturated world, Shazam! comes along and makes it feel new again."
Shazam,Shazam_rm,238,"This is a campy, over-the-top, action comedy with heart, and not a comic book-inspired deep dive into the conflicted minds of flawed human beings."
Shazam,Shazam_rm,239,"To paraphrase Jack Lipnik, the studio head in ""Barton Fink"": It has heart. And we need more of that in motion pictures."
Shazam,Shazam_rm,240,"Solid, entertaining superhero fare aimed at younger viewers."
Shazam,Shazam_rm,241,"In Shazam!, the positives outweigh the negatives. The film's fresh aspects are strong enough to keep the stale ones at bay."
Shazam,Shazam_rm,242,"Kid-friendly without straining to be too down with them, Shazam! is a film that finally injects the F-word into DC's dark and angsty universe: fun."
Shazam,Shazam_rm,243,A manic two-hour exclamation mark.
Shazam,Shazam_rm,244,"But turning these tropes into jokes isn't the same thing as deconstructing them, and underneath the laughs, ""Shazam!"" might just be the purest distillation of the comic-book ethos to come to big screen."
Shazam,Shazam_rm,245,"A fun flick but frightfully schizophrenic, seemingly aimed at children but too long and too crude to pass muster with smaller kids."
Shazam,Shazam_rm,246,"Despite shortcomings, Shazam! is a fun time at the movies for the most part and easily one of the better outings in the DC stable."
Shazam,Shazam_rm,247,"DC's answer to Marvel's Ant-Man: a family-friendly, comical comic-book adventure that never crosses the line into camp."
Shazam,Shazam_rm,248,Shazam! is the humanist kind of blockbuster we see all too rarely nowadays
Shazam,Shazam_rm,249,Zach Levi and Jack Dylan Grazer steal the show in this superhero film that turns the usual weaknesses of origin stories into a fun time with a good message about family
Shazam,Shazam_rm,250,"Although it's technically about saving the world (again), Shazam! plays out at eye level, grounded by the belief that who people love and where they feel they belong is stakes enough."
Shazam,Shazam_rm,251,"While the story of ""Shazam!"" may be unwieldy at times, Levi and his kid costars make this new (to us) superhero just so gosh-darn appealing, it's hard to resist making room in our hearts for one more."
Shazam,Shazam_rm,252,"The latest action fantasy in the DC Comics stable might not be very deep, but it is a whole lot of fun."
Shazam,Shazam_rm,253,Zachary Levi shines as the electrifying energetic star of Shazam!
Shazam,Shazam_rm,254,"Superhero comedy is charming, goofy, with fantasy violence."
Shazam,Shazam_rm,255,"Like the '80s Spielberg films to which it's paying clear homage, Shazam! manages to balance its irreverent goofball antics with a surprisingly emotional nucleus."
Shazam,Shazam_rm,256,"The film brims with self-awareness and chutzpah, building a bridge between fearless kids and encouraging adults who know when to let the heroes take over."
Shazam,Shazam_rm,257,"Shazam! is a breath of fresh air in the cluttered comic genre. Mixed with heaping spoonfuls of heart, humor, and adventure; Shazam! reminds us how much fun being a superhero can be"
Shazam,Shazam_rm,258,"While Shazam! is goofier (and darker) than it may look, you'll wish its superhero came with a little more spark."
Shazam,Shazam_rm,259,Thirty minutes of fun in a two hour and twelve minute movie.
Shazam,Shazam_rm,260,"Nothing matters in this literal adolescent-male power fantasy, a cheesy mishmash of nonsense and low stakes. Anyone who needs at least a bit of meat in their superhero tales will be disappointed."
Shazam,Shazam_rm,261,"...it's the most fun to watch of all the DC films!"
Shazam,Shazam_rm,262,"With an enthusiastic energy that's genuinely infectious and a screenplay that deftly flows with equal lashings of humour and heart, the resulting film is pure cinematic bliss from start to finish."
Shazam,Shazam_rm,263,Shazam! redefines the DC superhero film... through light humor and touching family moments.
Shazam,Shazam_rm,264,"...anybody suffering from superhero fatigue, but for the rest of us it's an engaging, heartfelt ode to the slightly jerky teenager inside us all and our often untapped potential to do the right thing."
Shazam,Shazam_rm,265,"Power by a firecracker Zachary Levi and a junior-Deadpool irreverence, Shazam is an irresistible blast of comic-book kick-ass that slaps a smile on your face that just won't quit."
Shazam,Shazam_rm,266,This is the superhero movie that explains why kids love superhero movies.
Shazam,Shazam_rm,267,"Endearing performances... can't overcome the pedantic world-building and generic C.G.I. gyrations."
Shazam,Shazam_rm,268,"Unlike so many superhero films, where the final third reverts to CG spectacle, Shazam! really takes flight, with inspired jokes, emotion and surprising cameos that deliver a real blast of joy. It's bound to be a festive family staple for years to come."
Shazam,Shazam_rm,269,The film packs so much heart and fun with a superhero that truly feels like no other.
Shazam,Shazam_rm,270,"Big for today's superhero crazed world; hilarious, packed with heart and carelessly breezy."
Shazam,Shazam_rm,271,A superhero movie that focuses on lightness and humor with a cast delivered for the cause and a director who knows how to enhance his virtues. [Full Review in Spanish]
Shazam,Shazam_rm,272,"While Shazam! has its share of action and heavy moments, the film ultimately works best as an irreverent comedy."
Shazam,Shazam_rm,273,"They did what they set out to do. Shazam is a fun kind of side-note in where we're going in DC...get excited if you're a DC fan."
Shazam,Shazam_rm,274,"It's balancing out with Man of Steel for my favorite DC movie at this moment...for the most part, I was in from start to finish."
Shazam,Shazam_rm,275,"Lighthearted and campy, Shazam is a happily self-aware throwback."
Shazam,Shazam_rm,276,"The trailer did not do it justice. This is great. Just, so so great. This movie blew me away."
Shazam,Shazam_rm,277,"SHAZAM! is a bright cheery sugar rush of a movie. It made me leave the theatre thinking, ""Is it too late to give this whole DCEU thing another shot?"""
Shazam,Shazam_rm,278,"Given the relative obscurity of the hero, expectations for his solo picture were essentially non-existent, so the film easily ends up rocketing past whatever hopes there are and landing in a place of pure delight."
Shazam,Shazam_rm,279,This is one incredible introduction to a hero. One that had me screaming in the theater!
Shazam,Shazam_rm,280,"Family friendly but not childish, skewing younger than Wonder Woman but with just as much charm, DC has knocked it out of the park with Shazam!."
Shazam,Shazam_rm,281,Shazam! is a fun superhero movie that the whole family can enjoy
Shazam,Shazam_rm,282,A superhero movie that does its best to combat the silliness of its premise through the use of humour and fine action set pieces.
Shazam,Shazam_rm,283,"There hasn't been a superhero movie quite like Shazam! since Sam Raimi's Spider-Man, revitalising the optimism and childlike wonder of superhero movies for a modern age."
Shazam,Shazam_rm,284,"While loaded with good intentions, it's an overlong, underwritten film with casting issues, giving Shazam a rocky introduction to the big screen world of costumed heroism."
Shazam,Shazam_rm,285,"The CGI... I'm just going to squint and blur my eyes because I'm trying to like this and I'm having fun."
Shazam,Shazam_rm,286,Shazam! is exactly what a super hero movie is supposed to be -- fun and complete entertaining escapism.
Shazam,Shazam_rm,287,Shazam! focuses so much effort to being funny that it sacrifices the inspirational part of being a hero. The result is an entertaining comedy and middling superhero movie.
Shazam,Shazam_rm,288,"Impressively, [director David] Sandberg captures the wonder, magic, and inherent danger of these astonishing tales, creating a frequently hilarious, earnest, and adventurous ride."
Shazam,Shazam_rm,289,"It invests in how the young (or young at heart) characters interact with all the ridiculous superhero mechanics thrown at them. They do it with heavy dollops of humour, excitement and wonder."
Shazam,Shazam_rm,290,"Like a kid-friendly ""Deadpool,"" the film combines action, broad comedy, and emotion into a pleasing brew."
Shazam,Shazam_rm,291,"For a movie that clearly operates on a heightened plane, it actually feels relatively realistic."
Shazam,Shazam_rm,292,"Shazam! is bright and colorful, both visually and emotionally, and is a nimble, effervescent take on the superhero origin story."
Shazam,Shazam_rm,293,"I'll be darned that DC made a Big-esque origin film out of him and, honestly, it works!"
Shazam,Shazam_rm,294,"Shazam! wears its heart unabashedly on the sleeve of its hero's over-the-top superhero suit and embraces some of the sillier aspects of the genre."
Shazam,Shazam_rm,295,The most complete beginning-to-end film in the DCEU so far.
Shazam,Shazam_rm,296,This heartfelt origin story is more than the sum of its immense charm and Spielbergian attention to detail.
Shazam,Shazam_rm,297,"I was shocked and kind of delighted that a movie like this could be so scary... in a throwback to the '80s and '90s kids movies."
Shazam,Shazam_rm,298,Proof Warner Bros. might have cracked the master code to making films equal to the Marvel Cinematic Universe. So much fun and immensely entertaining.
Shazam,Shazam_rm,299,"By letting this movie stay true to the nature of the character, Shazam! is free to have a unique voice of its own."
Shazam,Shazam_rm,300,Shazam! is as blandly presentational as a market research PowerPoint.
Shazam,Shazam_rm,301,"With heart and imagination to spare, Shazam is the real deal and you shouldn't miss it."
Shazam,Shazam_rm,302,"A (mostly) family-friendly movie that is not only a delight, but probably the slickest DC movie in years."
Shazam,Shazam_rm,303,"A magnificently heartfelt, entertaining and hilarious look at a what happens when a good kid takes on the body of a man and the powers of a god. Solidifies DC's new direction!"
Shazam,Shazam_rm,304,"Zany is the bullseye of Shazam! and, boy, is that all kinds of satisfaction."
Shazam,Shazam_rm,305,It gets a bit repetitive.
Shazam,Shazam_rm,306,"Shazam excels best when the daffy and vintage performance by Levi soaks up the screen, this despite Sandberg's need to utilize and adopt every superhero cliché in the book."
Shazam,Shazam_rm,307,"Plenty to like here, especially Zachary Levi's unabashedly-exuberant performance in a role he's born to play. I have my quibbles but still excited for what Shazam will do next in the inevitable sequels."
Shazam,Shazam_rm,308,"A raucous, charming kid adventure that is a delight to behold from start to finish, Shazam! feels like a throwback both to '80s comedies and to the superhero movies of the early 2000s."
Shazam,Shazam_rm,309,Horror director David F. Sandberg is the perfect choice to bring this character to fruition because of these nightmarish themes.
Shazam,Shazam_rm,310,"Even when Shazam! falls for the Superhero movie tropes, it does so with a smattering of comedy that elevates it above the status quo."
Shazam,Shazam_rm,311,But the origin story of Billy Batson is earnest and actually builds in time for the story and the characters to breathe.
Shazam,Shazam_rm,312,"""Shazam!"" is the magic word as far as DCU establishment is concerned, as David Sandberg proves WB's superhero slate can be hilarious, heartfelt *and* pack an electrified blast of action all at the same time."
Shazam,Shazam_rm,313,"It's a gloriously successful hybrid of BIG, ANTWONE FISHER and SPIDER-MAN, with the best part of GREEN LANTERN thrown in for good measure, proving that AQUAMAN and WONDER WOMAN were no flukes."
Shazam,Shazam_rm,314,"Ridiculously entertaining and non-stop fun from beginning to end, Shazam! is the reason why you go to the movies."
Shazam,Shazam_rm,315,The innocent nature of it all is hugely enjoyable.
Shazam,Shazam_rm,316,It has fun moments but the tone was all over the place and jarring.
Shazam,Shazam_rm,317,"In the vein of Gremlins, Shazam is an edgy family movie that pushes the edge of the envelope in a very fun and exciting way! Mark Strong's villain is MVP."
Shazam,Shazam_rm,318,"Loaded with amusing gag after amusing gag and a perfectly measured lighthearted approach, with just enough emotional resonance. It's an energizing kick that will ensure superhero fatigue does not become a real thing"
Shazam,Shazam_rm,319,"Shazam! is a game-charger for the DCEU and comic book movies in general. It is an amazing family movie with incredible fight scenes, and great humor."
Shazam,Shazam_rm,320,"""Shazam"" exudes a boyish spirit appropriate for a superhero origin story about a teenager who gets invested with powers far beyond his adolescent imagination. This latest DC adventure is, however, a mixed bag that doesn't quite work."
Shazam,Shazam_rm,321,"Shazam solidifies the DCEU even more, giving us a superhero film with strong comedic elements while still having depth and heart."
Shazam,Shazam_rm,322,"In the pantheon of the genre, SHAZAM! is pure superhero entertainment."
Shazam,Shazam_rm,323,"'Shazam!' is an irresistibly fun mix of 'Big,' 'The Goonies,' and a superhero movie"
Shazam,Shazam_rm,324,"Shazam is a delight! Vibrant, tons of heart and a great fun-loving vibe. The family element is a big charmer and so is watching Zachary Levi explore his new powers. Also, if you didn't already know this thanks to IT, Jack Dylan Grazer is sensational."
Shazam,Shazam_rm,325,"If you've been a lifelong Shazam fan, you'll be pleased to see that [the filmmakers] found a way to make this often-neglected DC character fun and even cool at the same time."
Shazam,Shazam_rm,326,"Captures the original comics' combination of breezy heroism and nutty plotting, transferred from the 1940s to the modern era with great skill."
Shazam,Shazam_rm,327,The perfect origin story. It has fun teaching us the mythology of Shazam powers and teaching Billy to become a true hero. I love all these characters and hope to see them again in many more Shazam! films. Franchise Fred approves.
Shazam,Shazam_rm,328,"It's absolutely amazing how much fun DC can be when it's not taking itself so damned seriously."
Shazam,Shazam_rm,329,"The trick of Shazam! is that the movie kind of realizes it's about a dopey character, so they lean heavily into the dopiness."
Shazam,Shazam_rm,330,"It's the kind of stuff that is going to make my six-year-old nephew laugh, but it's also going to make my parents laugh. My face hurt from laughing. Hey, all-age chuckles!"
Shazam,Shazam_rm,331,"David F. Sandberg, a genre director known for conjuring scares in Lights Out and Annabelle: Creation, delivers an outright joyful fantasy that doesn't waste a moment on feeling self-conscious."
Shazam,Shazam_rm,332,"Buoyant and unpretentious, Shazam! aims low and mostly succeeds, a kid-friendly caper powered with enough energy to keep its target audience engaged with a fun central conceit that plays like a cross between Big and Superman."
Shazam,Shazam_rm,333,"This superhero has great power, and great responsibility, but ""Shazam!"" wears it lightly and humorously."
Shazam,Shazam_rm,334,"The ponderousness and ambivalence that hang over many of the ""grown-up"" entries in the genre are absent here; Shazam! is a big open sky inviting you to come on up and test out those flight powers you just acquired."
Shazam,Shazam_rm,335,"Lightning doesn't even strike once in Shazam!"
Shazam,Shazam_rm,336,"A welcome antidote to the usual brooding DC fare, an upbeat superhero movie that feels young at heart."
Shazam,Shazam_rm,337,"After the great success of Aquaman, many have been hoping that DC's next film, Shazam! will live up to the brilliance of the film prior and I'm beyond glad to say it does."
Shazam,Shazam_rm,338,"Ultimately, Shazam! is probably a little too mature for actual children and too childish for adults, but it's serviceable enough to warrant a sequel that explores the good, clear ideas introduced in this one."
Shazam,Shazam_rm,339,"While the superhero action and comedy may be Shazam's big selling points, what makes it truly great is the touching story of a foster family weaved around everything else."
Shazam,Shazam_rm,340,"""Shazam!"" is just a lightning bolt of unexpected joy that is certainly worth your time and money."
Shazam,Shazam_rm,341,"It's almost as if superhero stories were at heart about wish fulfillment. It's almost as if they're allowed to be fun."
Shazam,Shazam_rm,342,"Whenever Levi is on screen, wowed by his new grown-up physique (his muscles seem to have muscles) and shocked by his newly discovered powers, the movie soars."
Shazam,Shazam_rm,343,"The very fun and funny Shazam! is DC's most joyful and sweet movie since the era of Christopher Reeve's Superman."
Shazam,Shazam_rm,344,"It's official: the Zack Snyder era of the DCEU is over once and for all."
Shazam,Shazam_rm,345,"What is often the most businesslike part of a superhero origin story-establishing the hero's powers-ends up becoming the most entertaining part of Shazam!, carried along by Levi's fidgety, boyish charm."
Shazam,Shazam_rm,346,"Shazam is a pure of heart, instant classic that adds a terrific new success story to the growing arsenal of the DCEU."
Shazam,Shazam_rm,347,"Shazam! is a wildly fun superhero adventure, with plenty of humor and heart, but struggles at times to strike a good balance between levity and drama."
Shazam,Shazam_rm,348,"Supes and Bats will never die, but in Shazam, a character who's been around for seven decades and is only now breaking through into the mainstream, youngsters have a new family-friendly hero to call their own."
Shazam,Shazam_rm,349,In a word: magic.
Solo,Solo_rm,0,"Obviously fans are happy to keep revisiting the bellowing Wookiee and the warp-speed dashes through the wide beyond, and satisfying as it is, Solo gives them what they want: more of the same."
Solo,Solo_rm,1,"Luckily, just as tempers were starting to flare, Solo: A Star Wars Story has arrived to save the day."
Solo,Solo_rm,2,The tropes and twists of shamelessly recycled clichés are presented throughout with an absurd earnestness.
Solo,Solo_rm,3,"Of all the Star Wars-themed movies, this one is the closest to a Saturday afternoon serial/western. Don't expect more than that."
Solo,Solo_rm,4,"Young Han can only watch helplessly as the gravity of the Star Wars children's crusade overwhelms him and the wondrous fun run gives way to a joyless slog that actually undermines the heroism of A New Hope even as it seeks to foreshadow it."
Solo,Solo_rm,5,"Whenever ""Star Wars"" tries to develop one of the franchise's key characters, it whiffs. ""Solo"" is no exception, a disappointment on par with ""The Last Jedi"" and the prequels."
Solo,Solo_rm,6,"Solo: A Star Wars Story has a few missed opportunities and might not change anyone's life, but it is an enjoyable film with fun performances."
Solo,Solo_rm,7,Survives on nostalgia and good faith rather than telling a story that brings new ingredients to the recipe
Solo,Solo_rm,8,"Fans hoping to experience some of the most important parts of Han's legacy will have plenty to look forward to here, including the genesis of his lifelong friendship with Chewbacca, and an infamous game of sabacc against Lando."
Solo,Solo_rm,9,"Solo is an entertaining ride that would make for a fun trilogy of its own. Although not everyone is used to their full potential and none of the action sequences are show-stopping, there are some nice teases for what comes in the future."
Solo,Solo_rm,10,Solo: A Star Wars Story is a spiritless movie for a brave character. [Full review in Spanish]
Solo,Solo_rm,11,"Overall I had a blast with this movie. It's a proper space adventure, you can even call it a space heist flick. I enjoyed the high-octane action scenes, specifically the chase scene in Falcon."
